Row #,Species,Count,Location,S/P,Date,LocID,SubID
270,Band-tailed Nighthawk,1,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
271,Common Pauraque,,Río Chucunaque,PA-5,04 Nov 2014,L2306454,S58418372
272,Lyre-tailed Nightjar,1,"Unnamed Road, Caldas, CO (5,068, -75,452)",CO-CAL,05 Jul 2019,L9587622,S57947800
273,White-tailed Nightjar,12,Waller Field,TT-TUP,07 Oct 2017,L623424,S39684164
274,Long-trained Nightjar,2,PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m),BR-MG,21 Nov 2019,L787488,S61861971
275,Choco Poorwill,1,RN San Cipriano-Escalerete,CO-VAC,04 Jul 2018,L2711479,S50144057
276,Common Poorwill,,"Fort Huachuca (Historical, do not use for current lists)",US-AZ,08 Apr 1997,L128967,S58536327
277,Gray Nightjar,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
278,Jerdon's Nightjar,,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
279,Donaldson-Smith's Nightjar,3,"(4.8522,38.1798)",ET-OR,25 Feb 2018,L7004171,S43421897
280,Abyssinian Nightjar,1,BMNP--Bale Mountain Lodge area,ET-OR,21 Feb 2018,L4053465,S43363714
281,Indian Nightjar,1,Yala National Park (General),LK-3,14 Feb 2020,L1122648,S64441147
282,Slender-tailed Nightjar,3,Bilen Lodge,ET-AF,17 Feb 2018,L3236312,S43363734
283,Long-tailed Potoo,1,"PN do Itatiaia--Parte Baixa (Hotéis Ype, Donati, Simon; 400-800m)",BR-RJ,22 Nov 2019,L805162,S61861963
284,Common Potoo,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
285,Oilbird,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
286,Black Swift,3,McArthur-Burney Falls Memorial SP,US-CA,30 Jun 2020,L367727,S71006148
287,Sooty Swift,25,Tapiraí--Estrada para o Legado das Águas,BR-SP,15 Nov 2019,L7783590,S61615064
288,White-chinned Swift,1,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
289,Chestnut-collared Swift,2,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
290,White-collared Swift,,Cabañas y Restaurante Puesta del Sol,MX-OAX,17 Nov 2007,L2740232,S58218761
291,Chimney Swift,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
292,Vaux's Swift,,Bend area vacation,US-OR,09 Aug 2009,L9698388,S58472473
293,Sick's Swift,5,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
294,Short-tailed Swift,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
295,Band-rumped Swift,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
296,Gray-rumped Swift,20,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
297,Pale-rumped Swift,30,Río Inírida--Inírida,CO-GUA,09 Jul 2018,L2613195,S48122335
298,White-throated Needletail,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
299,Pygmy Swiftlet,,"Cebu Country Club, Cebu City",PH-CEB,16 Jul 2004,L8926214,S58224088
300,Indian Swiftlet,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
301,Philippine Swiftlet,7,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
302,Himalayan Swiftlet,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
303,Ameline Swiftlet,,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
304,Alpine Swift,,Spain,ES-,28 Sep 2016,L3679729,S58441148
305,Nyanza Swift,25,Debre Birhan (general area),ET-AM,14 Feb 2018,L3229134,S43363758
306,Blyth's Swift,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
307,Little Swift,2,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
308,White-rumped Swift,3,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
309,White-throated Swift,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
310,White-tipped Swift,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
311,Andean Swift,5,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
312,Lesser Swallow-tailed Swift,3,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
313,Asian Palm-Swift,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
314,African Palm-Swift,10,Afar Plains--eastern section,ET-AF,15 Feb 2018,L1550659,S43363719
315,Fork-tailed Palm-Swift,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
316,Crested Treeswift,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
317,Whiskered Treeswift,6,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
318,White-necked Jacobin,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
319,Black Jacobin,2,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
320,Saw-billed Hermit,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
321,Rufous-breasted Hermit,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
322,Pale-tailed Barbthroat,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
323,White-bearded Hermit,1,RN Tucuxira,CO-AMA,28 Jun 2018,L5868149,S48122352
324,White-whiskered Hermit,2,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
325,Green Hermit,4,Asa Wright Nature Centre,TT-TUP,07 Oct 2017,L295164,S39684222
326,Tawny-bellied Hermit,1,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
327,Needle-billed Hermit,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
328,Straight-billed Hermit,1,Río Inírida--Inírida,CO-GUA,06 Jul 2018,L2613195,S48122332
329,Long-billed Hermit,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
330,Great-billed Hermit,1,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
331,Pale-bellied Hermit,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
332,Dusky-throated Hermit,1,PE Intervales,BR-SP,13 Nov 2019,L972187,S62199545
333,Little Hermit,1,Asa Wright Nature Centre,TT-TUP,11 Oct 2017,L295164,S39858247
334,Stripe-throated Hermit,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
335,Reddish Hermit,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
336,Scale-throated Hermit,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
337,Choco Daggerbill,1,"Rio Blanco Entrace Caldas, CO (5,066, -75,449)",CO-CAL,03 Jul 2019,L9579328,S57901664
338,Brown Violetear,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
339,Lesser Violetear,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
340,Sparkling Violetear,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
341,White-vented Violetear,1,Ubatuba--Restaurante Tropical,BR-SP,19 Nov 2019,L9941337,S62199576
342,Purple-crowned Fairy,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
343,Black-eared Fairy,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
344,Green-tailed Goldenthroat,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
345,Green-throated Mango,1,Caroni Swamp,TT-SJL,11 Oct 2017,L616318,S39858253
346,Black-throated Mango,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
347,Amethyst-throated Sunangel,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
348,Tourmaline Sunangel,2,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57901696
349,Purple-throated Sunangel,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
350,Royal Sunangel,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
351,Green Thorntail,1,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
352,Tufted Coquette,1,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
353,Frilled Coquette,1,"PN do Itatiaia--Parte Baixa (Hotéis Ype, Donati, Simon; 400-800m)",BR-RJ,22 Nov 2019,L805162,S61861963
354,Rufous-crested Coquette,4,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
355,Festive Coquette,1,Río Inírida--Inírida,CO-GUA,07 Jul 2018,L2613195,S48122283
356,Speckled Hummingbird,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
357,Long-tailed Sylph,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
358,Violet-tailed Sylph,2,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
359,Gray-bellied Comet,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
360,Black-tailed Trainbearer,,Kuelap Ruins area,PE-AMA,09 Oct 2012,L9694444,S58449130
361,Green-tailed Trainbearer,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
362,Rainbow-bearded Thornbill,1,"Vía al Parque Nacional Los Nevados, Caldas, CO (4,98, -75,335)",CO-CAL,05 Jul 2019,L9125709,S57947803
363,Buffy Helmetcrest,2,PNN Los Nevados--Centro de Visitantes Brisas,CO-TOL,05 Jul 2019,L5069164,S58011665
364,Tyrian Metaltail,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
365,Viridian Metaltail,2,PNN Los Nevados--Centro de Visitantes Brisas,CO-TOL,05 Jul 2019,L5069164,S58011665
366,Coppery Metaltail,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
367,Black Metaltail,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
368,Greenish Puffleg,3,Cerro Montezuma--Los Chorros,CO-RIS,07 Jul 2019,L6109719,S58038952
369,Black-thighed Puffleg,1,Hotel Termales del Ruíz,CO-CAL,05 Jul 2019,L4057071,S58011654
370,Golden-breasted Puffleg,1,"Vía al Parque Nacional Los Nevados, Caldas, CO (4,98, -75,335)",CO-CAL,05 Jul 2019,L9125709,S57947803
371,Emerald-bellied Puffleg,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
372,Marvelous Spatuletail,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
373,Shining Sunbeam,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
374,Bronzy Inca,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
375,Brown Inca,1,Cerro Montezuma--Los Chorros,CO-RIS,07 Jul 2019,L6109719,S58038952
376,Collared Inca,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
377,Violet-throated Starfrontlet,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
378,Rainbow Starfrontlet,,Kuelap Ruins area,PE-AMA,09 Oct 2012,L9694444,S58449130
379,Buff-winged Starfrontlet,8,Hotel Termales del Ruíz,CO-CAL,05 Jul 2019,L4057071,S58011654
380,Mountain Velvetbreast,1,Hotel Termales del Ruíz,CO-CAL,05 Jul 2019,L4057071,S58011654
381,Sword-billed Hummingbird,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
382,Great Sapphirewing,10,Hotel Termales del Ruíz,CO-CAL,05 Jul 2019,L4057071,S58011654
383,Buff-tailed Coronet,2,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
384,Chestnut-breasted Coronet,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
385,Velvet-purple Coronet,1,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,06 Jul 2019,L8012829,S58011645
386,Booted Racket-tail,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
387,Rufous-gaped Hillstar,4,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
388,Purple-bibbed Whitetip,1,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,06 Jul 2019,L8012829,S58011645
389,Fawn-breasted Brilliant,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
390,Green-crowned Brilliant,2,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,06 Jul 2019,L8012829,S58011645
391,Empress Brilliant,3,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
392,Brazilian Ruby,3,Trilha dos Tucanos,BR-SP,16 Nov 2019,L3007221,S65444738
393,Giant Hummingbird,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
394,Rivoli's Hummingbird,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
395,Long-billed Starthroat,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
396,Blue-throated Mountain-gem,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
397,Amethyst Woodstar,1,PE Intervales,BR-SP,14 Nov 2019,L972187,S61620801
398,Peruvian Sheartail,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
399,Purple-collared Woodstar,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
400,White-bellied Woodstar,,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
401,Little Woodstar,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
402,Purple-throated Woodstar,6,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
403,Ruby-throated Hummingbird,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
404,Black-chinned Hummingbird,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
405,Anna's Hummingbird,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
406,Costa's Hummingbird,,Anza-Borrego Desert SP--Visitor Center,US-CA,01 Apr 1991,L668805,S58409942
407,Broad-tailed Hummingbird,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
408,Rufous Hummingbird,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
409,Allen's Hummingbird,,Butano SP,US-CA,19 Apr 2003,L349900,S58507889
410,Calliope Hummingbird,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
411,Western Emerald,2,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,07 Jul 2019,L8012829,S58037649
412,Blue-tailed Emerald,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
413,Garden Emerald,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
414,Glittering-bellied Emerald,1,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
415,Blue-chinned Sapphire,3,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
416,Broad-billed Hummingbird,2,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
417,Violet-headed Hummingbird,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
418,Green-crowned Plovercrest,1,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
419,Purple-crowned Plovercrest,2,PE Intervales,BR-SP,14 Nov 2019,L972187,S61620801
420,Scaly-breasted Hummingbird,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
421,Gray-breasted Sabrewing,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
422,White-tailed Sabrewing,4,Cuffie River Nature Retreat,TT-WTO,12 Oct 2017,L470121,S39890033
423,Swallow-tailed Hummingbird,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
424,White-vented Plumeleteer,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
425,Crowned Woodnymph,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
426,Fork-tailed Woodnymph,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
427,Violet-capped Woodnymph,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
428,Sombre Hummingbird,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
429,White-throated Hummingbird,2,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
430,Spot-throated Hummingbird,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
431,White-bellied Hummingbird,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
432,Amazilia Hummingbird,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
433,White-chested Emerald,6,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
434,Versicolored Emerald,1,RN Tucuxira,CO-AMA,28 Jun 2018,L5868149,S48122352
435,Andean Emerald,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
436,Glittering-throated Emerald,1,Río Inírida--Inírida,CO-GUA,07 Jul 2018,L2613195,S48122283
437,Sapphire-spangled Emerald,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
438,Blue-chested Hummingbird,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
439,Berylline Hummingbird,,Oaxaca City,MX-OAX,15 Nov 2007,L9648775,S58218386
440,Steely-vented Hummingbird,10,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
441,Snowy-bellied Hummingbird,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
442,Rufous-tailed Hummingbird,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
443,Cinnamon Hummingbird,,Laguna de Manialtepec,MX-OAX,19 Nov 2007,L221393,S58218695
444,Violet-crowned Hummingbird,1,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
445,Copper-rumped Hummingbird,6,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
446,Golden-tailed Sapphire,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
447,Sapphire-throated Hummingbird,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
448,Violet-bellied Hummingbird,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
449,White-chinned Sapphire,12,Río Inírida--Inírida,CO-GUA,07 Jul 2018,L2613195,S48122283
450,Blue-headed Sapphire,2,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
451,White-eared Hummingbird,,Cerocahui (área general),MX-CHH,31 Dec 2002,L928020,S58369745
452,Xantus's Hummingbird,,Isla Carmen--Punta Baja,MX-BCS,12 Feb 2009,L2700650,S58161194
453,Hoatzin,,Heliconia Lodge,BR-AM,25 Jun 2018,L3172087,S48121442
454,Ridgway's Rail,,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,05 Jan 2005,L161083,S58502137
455,King Rail,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
456,Virginia Rail,,Dolph Nature Area,US-MI,21 May 1995,L210751,S58409545
457,Water Rail,,Spain,ES-,24 Sep 2016,L3679729,S58439644
458,Rouget's Rail,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
459,Buff-banded Rail,,"Villa Escudero Plantations and Resorts, San Pablo",PH-QUE,09 Oct 2015,L1795915,S58432682
460,Barred Rail,2,"La Mesa Eco Park, Quezon City",PH-00,02 Oct 2015,L4043600,S58432328
461,Ash-throated Crake,2,RJ 139--Pirai a Passa Três,BR-RJ,23 Nov 2019,L6476557,S61747007
462,Blackish Rail,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
463,Plumbeous Rail,2,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
464,Gray-cowled Wood-Rail,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
465,Slaty-breasted Wood-Rail,4,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
466,Sora,3,Lake Solano County Park (SOL Co.),US-CA,06 Jan 2001,L285964,S58559402
467,Eurasian Moorhen,,Lumphini Park,TH-10,04 Apr 2010,L1068940,S58467684
468,Common Gallinule,2,Lake Solano County Park (SOL Co.),US-CA,06 Jan 2001,L285964,S58559402
469,Eurasian Coot,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
470,Red-knobbed Coot,1,Animali Lodge area and water hole,ET-AF,17 Feb 2018,L6941526,S43363729
471,Hawaiian Coot,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
472,American Coot,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
473,Slate-colored Coot,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
474,Allen's Gallinule,3,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,28 Feb 2018,L2099157,S43363745
475,Purple Gallinule,,Florida,US-FL,03 Mar 1996,L108932,S58534126
476,Western Swamphen,,Spain,ES-,24 Sep 2016,L3679729,S58439644
477,African Swamphen,2,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,28 Feb 2018,L2099157,S43363745
478,Gray-headed Swamphen,,Mannar Island (General),LK-4,06 Feb 2020,L4611450,S64568248
479,Watercock,3,Bundala NP (General),LK-3,15 Feb 2020,L1078558,S64494084
480,Plain Bush-hen,1,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
481,White-breasted Waterhen,,"Villa Escudero Plantations and Resorts, San Pablo",PH-QUE,09 Oct 2015,L1795915,S58432682
482,White-browed Crake,2,Van Long Nature Reserve,VN-18,21 Feb 2020,L1917175,S64813416
483,Black Crake,1,Animali Lodge area and water hole,ET-AF,17 Feb 2018,L6941526,S43363729
484,Black-tailed Crake,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
485,Rufous-sided Crake,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
486,White-throated Crake,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
487,Black Rail,1,Dow Wetlands Preserve,US-CA,13 Mar 2020,L826867,S65744490
488,Red-and-white Crake,2,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
489,Sungrebe,4,Reserva Natural Palmarí,BR-AM,25 Jun 2018,L3018622,S48121440
490,Limpkin,1,Wakulla Springs SP,US-FL,22 Jun 2003,L127256,S58533536
491,Black Crowned-Crane,2,Lake Ziway--southwestern shore,ET-OR,28 Feb 2018,L1550649,S43363750
492,Sandhill Crane,200,Terminous Tract (Hwy 12 from Terminous to Flag City,US-CA,05 Jan 2002,L9715481,S58508847
493,Common Crane,5,"Rd to Debre Birhan (9.7039,39.2515)",ET-OR,13 Feb 2018,L6869205,S42725337
494,Black-necked Crane,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
495,Indian Thick-knee,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
496,Senegal Thick-knee,4,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
497,Peruvian Thick-knee,2,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
498,Great Thick-knee,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
499,Egyptian Plover,1,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
500,Black-winged Stilt,,Spain,ES-,29 Sep 2016,L3679729,S58441542
501,Black-necked Stilt,,Grizzly Island Wildlife Area,US-CA,20 Jan 1991,L371137,S58408912
502,Pied Avocet,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
503,American Avocet,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
504,Ibisbill,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
505,Eurasian Oystercatcher,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
506,American Oystercatcher,,Florida,US-FL,03 Mar 1996,L108932,S58534126
507,Blackish Oystercatcher,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
508,Black Oystercatcher,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
509,Black-bellied Plover,,Pt. Reyes--Limantour Beach,US-CA,11 Nov 1990,L590462,S58530622
510,American Golden-Plover,1,Bon Accord Sewage Treatment Ponds,TT-WTO,12 Oct 2017,L623632,S39899901
511,Pacific Golden-Plover,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
512,Northern Lapwing,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
513,Spur-winged Lapwing,20,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
514,River Lapwing,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
515,Yellow-wattled Lapwing,,Uda Walawe NP,LK-8,12 Feb 2020,L1122655,S64552376
516,Black-headed Lapwing,15,Aledeghi Wildlife Reserve,ET-AF,17 Feb 2018,L2846177,S43512372
517,Black-winged Lapwing,2,"Rd to Debre Birhan (9.7039,39.2515)",ET-OR,13 Feb 2018,L6869205,S42725337
518,Crowned Lapwing,5,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
